Year	Quarter	Month	DayofMonth	DayOfWeek	FlightDate	Marketing_Airline_Network	Operated_or_Branded_Code_Share_Partners	DOT_ID_Marketing_Airline	IATA_Code_Marketing_Airline	Flight_Number_Marketing_Airline	Originally_Scheduled_Code_Share_Airline	DOT_ID_Originally_Scheduled_Code_Share_Airline	IATA_Code_Originally_Scheduled_Code_Share_Airline	Flight_Num_Originally_Scheduled_Code_Share_Airline	Operating_Airline 	DOT_ID_Operating_Airline	IATA_Code_Operating_Airline	Tail_Number	Flight_Number_Operating_Airline	OriginAirportID	OriginAirportSeqID	OriginCityMarketID	Origin	OriginCityName	OriginState	OriginStateFips	OriginStateName	OriginWac	DestAirportID	DestAirportSeqID	DestCityMarketID	Dest	DestCityName	DestState	DestStateFips	DestStateName	DestWac	CRSDepTime	DepTime	DepDelay	DepDelayMinutes	DepDel15	DepartureDelayGroups	DepTimeBlk	TaxiOut	WheelsOff	WheelsOn	TaxiIn	CRSArrTime	ArrTime	ArrDelay	ArrDelayMinutes	ArrDel15	ArrivalDelayGroups	ArrTimeBlk	Cancelled	CancellationCode	Diverted	CRSElapsedTime	ActualElapsedTime	AirTime	Flights	Distance	DistanceGroup	CarrierDelay	WeatherDelay	NASDelay	SecurityDelay	LateAircraftDelay	FirstDepTime	TotalAddGTime	LongestAddGTime	DivAirportLandings
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1721					DL	19790	DL	N321NB	1721	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	13495	1349505	33495	MSY	New Orleans, LA	LA	22	Louisiana	72	1045	1053	8	8	0	0	1000-1059	16	1109	1321	4	1332	1325	-7	0	0	-1	1300-1359	0		0	167	152	132	1	1039	5									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1721					DL	19790	DL	N321NB	1721	13495	1349505	33495	MSY	New Orleans, LA	LA	22	Louisiana	72	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	1432	1428	-4	0	0	-1	1400-1459	10	1438	1657	4	1716	1701	-15	0	0	-1	1700-1759	0		0	164	153	139	1	1039	5									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1722					DL	19790	DL	N371DN	1722	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	33	12953	1295304	31703	LGA	New York, NY	NY	36	New York	22	1958	1959	1	1	0	0	1900-1959	44	2043	2307	18	2307	2325	18	18	1	1	2300-2359	0		0	189	206	144	1	1096	5	0	0	18	0	0				0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1724					DL	19790	DL	N319US	1724	13198	1319801	33198	MCI	Kansas City, MO	MO	29	Missouri	64	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	530	527	-3	0	0	-1	0001-0559	11	538	807	8	834	815	-19	0	0	-2	0800-0859	0		0	124	108	89	1	692	3									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1725					DL	19790	DL	N101DQ	1725	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	13930	1393007	30977	ORD	Chicago, IL	IL	17	Illinois	41	1005	1005	0	0	0	0	1000-1059	10	1015	1052	6	1106	1058	-8	0	0	-1	1100-1159	0		0	121	113	97	1	606	3									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1725					DL	19790	DL	N101DQ	1725	13930	1393007	30977	ORD	Chicago, IL	IL	17	Illinois	41	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1216	1209	-7	0	0	-1	1200-1259	10	1219	1443	5	1512	1448	-24	0	0	-2	1500-1559	0		0	116	99	84	1	606	3									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1726					DL	19790	DL	N928AT	1726	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	36	2247	2247	0	0	0	0	2200-2259	18	2305	2344	5	2355	2349	-6	0	0	-1	2300-2359	0		0	68	62	39	1	226	1									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1727					DL	19790	DL	N392DN	1727	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	14307	1430705	30721	PVD	Providence, RI	RI	44	Rhode Island	15	2127	2119	-8	0	0	-1	2100-2159	11	2130	2325	4	2345	2329	-16	0	0	-2	2300-2359	0		0	138	130	115	1	903	4									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1728					DL	19790	DL	N689DL	1728	15024	1502403	34945	STT	Charlotte Amalie, VI	VI	78	U.S. Virgin Islands	4	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	13	1326	1310	-16	0	0	-2	1300-1359	16	1326	1616	6	1651	1622	-29	0	0	-2	1600-1659	0		0	265	252	230	1	1693	7									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1729					DL	19790	DL	N814DN	1729	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	10693	1069302	30693	BNA	Nashville, TN	TN	47	Tennessee	54	1640	1653	13	13	0	0	1600-1659	10	1703	1642	7	1646	1649	3	3	0	0	1600-1659	0		0	66	56	39	1	214	1									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1729					DL	19790	DL	N814DN	1729	10693	1069302	30693	BNA	Nashville, TN	TN	47	Tennessee	54	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1756	1749	-7	0	0	-1	1700-1759	22	1811	1950	6	2010	1956	-14	0	0	-1	2000-2059	0		0	74	67	39	1	214	1									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1730					DL	19790	DL	N383DZ	1730	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	11637	1163703	31637	FAR	Fargo, ND	ND	38	North Dakota	66	2252	2246	-6	0	0	-1	2200-2259	11	2257	2340	4	13	2344	-29	0	0	-2	0001-0559	0		0	81	58	43	1	223	1									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1731					DL	19790	DL	N679DA	1731	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	33	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	620	627	7	7	0	0	0600-0659	14	641	858	9	901	907	6	6	0	0	0900-0959	0		0	161	160	137	1	983	4									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1732					DL	19790	DL	N852DN	1732	10994	1099402	30994	CHS	Charleston, SC	SC	45	South Carolina	37	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	526	520	-6	0	0	-1	0001-0559	22	542	629	4	640	633	-7	0	0	-1	0600-0659	0		0	74	73	47	1	259	2									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1733					DL	19790	DL	N349DX	1733	12889	1288903	32211	LAS	Las Vegas, NV	NV	32	Nevada	85	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	91	608	601	-7	0	0	-1	0600-0659	14	615	657	7	720	704	-16	0	0	-2	0700-0759	0		0	72	63	42	1	236	1									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1734					DL	19790	DL	N338DN	1734	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	91	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	555	550	-5	0	0	-1	0001-0559	24	614	1303	13	1315	1316	1	1	0	0	1300-1359	0		0	260	266	229	1	1979	8									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1735					DL	19790	DL	N814DN	1735	13495	1349505	33495	MSY	New Orleans, LA	LA	22	Louisiana	72	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	650	648	-2	0	0	-1	0600-0659	9	657	856	8	917	904	-13	0	0	-1	0900-0959	0		0	87	76	59	1	425	2									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1736					DL	19790	DL	N389DN	1736	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	11986	1198603	31986	GRR	Grand Rapids, MI	MI	26	Michigan	43	1434	1432	-2	0	0	-1	1400-1459	14	1446	1621	7	1621	1628	7	7	0	0	1600-1659	0		0	107	116	95	1	640	3									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1736					DL	19790	DL	N389DN	1736	11986	1198603	31986	GRR	Grand Rapids, MI	MI	26	Michigan	43	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1731	1722	-9	0	0	-1	1700-1759	10	1732	1905	5	1929	1910	-19	0	0	-2	1900-1959	0		0	118	108	93	1	640	3									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1737					DL	19790	DL	N927AT	1737	13930	1393007	30977	ORD	Chicago, IL	IL	17	Illinois	41	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	645	639	-6	0	0	-1	0600-0659	31	710	857	8	901	905	4	4	0	0	0900-0959	0		0	76	86	47	1	235	1									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1738					DL	19790	DL	N593NW	1738	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	33	1055	1104	9	9	0	0	1000-1059	24	1128	1357	3	1402	1400	-2	0	0	-1	1400-1459	0		0	187	176	149	1	1127	5									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1738					DL	19790	DL	N593NW	1738	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	33	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	1530	1528	-2	0	0	-1	1500-1559	17	1545	1815	7	1829	1822	-7	0	0	-1	1800-1859	0		0	179	174	150	1	1127	5									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1739					DL	19790	DL	N3755D	1739	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	10693	1069302	30693	BNA	Nashville, TN	TN	47	Tennessee	54	2253	2248	-5	0	0	-1	2200-2259	17	2305	2250	6	2255	2256	1	1	0	0	2200-2259	0		0	62	68	45	1	214	1									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1740					DL	19790	DL	N345NW	1740	11278	1127805	30852	DCA	Washington, DC	VA	51	Virginia	38	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	615	608	-7	0	0	-1	0600-0659	13	621	750	30	804	820	16	16	1	1	0800-0859	0		0	169	192	149	1	931	4	0	0	16	0	0				0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1743					DL	19790	DL	N919AT	1743	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	13485	1348502	33485	MSN	Madison, WI	WI	55	Wisconsin	45	954	952	-2	0	0	-1	0900-0959	13	1005	1053	4	1100	1057	-3	0	0	-1	1100-1159	0		0	126	125	108	1	707	3									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1743					DL	19790	DL	N919AT	1743	13485	1348502	33485	MSN	Madison, WI	WI	55	Wisconsin	45	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1155	1144	-11	0	0	-1	1100-1159	8	1152	1428	4	1503	1432	-31	0	0	-2	1500-1559	0		0	128	108	96	1	707	3									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1746					DL	19790	DL	N586NW	1746	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	33	1615	1612	-3	0	0	-1	1600-1659	13	1625	1833	10	1858	1843	-15	0	0	-1	1800-1859	0		0	163	151	128	1	957	4									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1747					DL	19790	DL	N830DN	1747	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	10994	1099402	30994	CHS	Charleston, SC	SC	45	South Carolina	37	810	807	-3	0	0	-1	0800-0859	41	848	930	5	919	935	16	16	1	1	0900-0959	0		0	69	88	42	1	259	2	0	0	16	0	0				0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1747					DL	19790	DL	N830DN	1747	10994	1099402	30994	CHS	Charleston, SC	SC	45	South Carolina	37	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1029	1023	-6	0	0	-1	1000-1059	7	1030	1117	6	1148	1123	-25	0	0	-2	1100-1159	0		0	79	60	47	1	259	2									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1748					DL	19790	DL	N359NB	1748	10423	1042302	30423	AUS	Austin, TX	TX	48	Texas	74	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	537	526	-11	0	0	-1	0001-0559	19	545	910	7	930	917	-13	0	0	-1	0900-0959	0		0	173	171	145	1	1149	5									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1749					DL	19790	DL	N360NW	1749	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	33	12953	1295304	31703	LGA	New York, NY	NY	36	New York	22	1505	1500	-5	0	0	-1	1500-1559	10	1510	1718	6	1743	1724	-19	0	0	-2	1700-1759	0		0	158	144	128	1	1010	5									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1763					DL	19790	DL	N668DN	1763	14843	1484306	34819	SJU	San Juan, PR	PR	72	Puerto Rico	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	815	1017	122	122	1	8	0800-0859	13	1030	1257	4	1110	1301	111	111	1	7	1100-1159	0		0	235	224	207	1	1547	7	111	0	0	0	0				0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1809					DL	19790	DL	N3766	1809	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	15027	1502704	34992	STX	Christiansted, VI	VI	78	U.S. Virgin Islands	4	1000	1034	34	34	1	2	1000-1059	23	1057	1459	3	1440	1502	22	22	1	1	1400-1459	0		0	220	208	182	1	1638	7	22	0	0	0	0				0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1809					DL	19790	DL	N3766	1809	15027	1502704	34992	STX	Christiansted, VI	VI	78	U.S. Virgin Islands	4	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1555	1559	4	4	0	0	1500-1559	16	1615	1904	6	1913	1910	-3	0	0	-1	1900-1959	0		0	258	251	229	1	1638	7									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1850					DL	19790	DL	N6708D	1850	15024	1502403	34945	STT	Charlotte Amalie, VI	VI	78	U.S. Virgin Islands	4	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1441	1423	-18	0	0	-2	1400-1459	12	1435	1725	4	1747	1729	-18	0	0	-2	1700-1759	0		0	246	246	230	1	1599	7									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1853					DL	19790	DL	N893DN	1853	14843	1484306	34819	SJU	San Juan, PR	PR	72	Puerto Rico	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	22	1849	1846	-3	0	0	-1	1800-1859	13	1859	2135	5	2159	2140	-19	0	0	-2	2100-2159	0		0	250	234	216	1	1598	7									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1854					DL	19790	DL	N893DN	1854	14843	1484306	34819	SJU	San Juan, PR	PR	72	Puerto Rico	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	22	824	819	-5	0	0	-1	0800-0859	13	832	1059	6	1130	1105	-25	0	0	-2	1100-1159	0		0	246	226	207	1	1598	7									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1859					DL	19790	DL	N864DN	1859	12478	1247805	31703	JFK	New York, NY	NY	36	New York	22	14843	1484306	34819	SJU	San Juan, PR	PR	72	Puerto Rico	3	1828	1821	-7	0	0	-1	1800-1859	29	1850	2302	3	2324	2305	-19	0	0	-2	2300-2359	0		0	236	224	192	1	1598	7									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	1861					DL	19790	DL	N660DL	1861	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	14843	1484306	34819	SJU	San Juan, PR	PR	72	Puerto Rico	3	1825	1815	-10	0	0	-1	1800-1859	13	1828	2227	2	2250	2229	-21	0	0	-2	2200-2259	0		0	205	194	179	1	1547	7									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2050					DL	19790	DL	N590NW	2050	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	33	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	810	810	0	0	0	0	0800-0859	19	829	1109	9	1110	1118	8	8	0	0	1100-1159	0		0	180	188	160	1	1127	5									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2051					DL	19790	DL	N108DQ	2051	13796	1379608	32457	OAK	Oakland, CA	CA	6	California	91	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	1325	1308	-17	0	0	-2	1300-1359	10	1318	1545	3	1607	1548	-19	0	0	-2	1600-1659	0		0	102	100	87	1	588	3									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2051					DL	19790	DL	N108DQ	2051	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	13796	1379608	32457	OAK	Oakland, CA	CA	6	California	91	1130	1122	-8	0	0	-1	1100-1159	10	1132	1157	7	1227	1204	-23	0	0	-2	1200-1259	0		0	117	102	85	1	588	3									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2052					DL	19790	DL	N125DN	2052	13930	1393007	30977	ORD	Chicago, IL	IL	17	Illinois	41	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1507	1503	-4	0	0	-1	1500-1559	10	1513	1740	5	1805	1745	-20	0	0	-2	1800-1859	0		0	118	102	87	1	606	3									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2053					DL	19790	DL	N396DN	2053	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	12889	1288903	32211	LAS	Las Vegas, NV	NV	32	Nevada	85	2116	2111	-5	0	0	-1	2100-2159	16	2127	2222	7	2249	2229	-20	0	0	-2	2200-2259	0		0	273	258	235	1	1747	7									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2054					DL	19790	DL	N130DU	2054	10423	1042302	30423	AUS	Austin, TX	TX	48	Texas	74	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	1210	1245	35	35	1	2	1200-1259	11	1256	1418	9	1419	1427	8	8	0	0	1400-1459	0		0	189	162	142	1	1086	5									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2055					DL	19790	DL	N678DL	2055	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	13495	1349505	33495	MSY	New Orleans, LA	LA	22	Louisiana	72	1215	1210	-5	0	0	-1	1200-1259	13	1223	1232	4	1251	1236	-15	0	0	-1	1200-1259	0		0	96	86	69	1	425	2									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2055					DL	19790	DL	N678DL	2055	13495	1349505	33495	MSY	New Orleans, LA	LA	22	Louisiana	72	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1401	1358	-3	0	0	-1	1400-1459	9	1407	1607	5	1624	1612	-12	0	0	-1	1600-1659	0		0	83	74	60	1	425	2									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2056					DL	19790	DL	N899DN	2056	14524	1452401	34524	RIC	Richmond, VA	VA	51	Virginia	38	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1745	1803	18	18	1	1	1700-1759	16	1819	1935	5	1934	1940	6	6	0	0	1900-1959	0		0	109	97	76	1	481	2									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2057					DL	19790	DL	N325NB	2057	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	14492	1449202	34492	RDU	Raleigh/Durham, NC	NC	37	North Carolina	36	1245	1249	4	4	0	0	1200-1259	13	1302	1552	6	1610	1558	-12	0	0	-1	1600-1659	0		0	145	129	110	1	980	4									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2058					DL	19790	DL	N337NB	2058	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	33	14492	1449202	34492	RDU	Raleigh/Durham, NC	NC	37	North Carolina	36	1101	1132	31	31	1	2	1100-1159	10	1142	1303	7	1240	1310	30	30	1	2	1200-1259	0		0	99	98	81	1	534	3	30	0	0	0	0				0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2058					DL	19790	DL	N337NB	2058	14492	1449202	34492	RDU	Raleigh/Durham, NC	NC	37	North Carolina	36	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	33	815	807	-8	0	0	-1	0800-0859	15	822	940	9	1001	949	-12	0	0	-1	1000-1059	0		0	106	102	78	1	534	3									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2059					DL	19790	DL	N886DN	2059	14193	1419306	33728	PNS	Pensacola, FL	FL	12	Florida	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	710	707	-3	0	0	-1	0700-0759	31	738	923	7	928	930	2	2	0	0	0900-0959	0		0	78	83	45	1	271	2									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2060					DL	19790	DL	N3750D	2060	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	21	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	600	556	-4	0	0	-1	0600-0659	13	609	754	10	829	804	-25	0	0	-2	0800-0859	0		0	149	128	105	1	746	3									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2061					DL	19790	DL	N3730B	2061	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	82	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	93	630	635	5	5	0	0	0600-0659	17	652	821	8	846	829	-17	0	0	-2	0800-0859	0		0	195	173	148	1	1024	5									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2063					DL	19790	DL	N833DN	2063	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	33	2110	2106	-4	0	0	-1	2100-2159	21	2127	2344	2	2359	2346	-13	0	0	-1	2300-2359	0		0	169	160	137	1	983	4									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2064					DL	19790	DL	N3742C	2064	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	10994	1099402	30994	CHS	Charleston, SC	SC	45	South Carolina	37	1008	1002	-6	0	0	-1	1000-1059	24	1026	1112	8	1122	1120	-2	0	0	-1	1100-1159	0		0	74	78	46	1	259	2									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2064					DL	19790	DL	N3742C	2064	10994	1099402	30994	CHS	Charleston, SC	SC	45	South Carolina	37	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1222	1218	-4	0	0	-1	1200-1259	14	1232	1317	5	1343	1322	-21	0	0	-2	1300-1359	0		0	81	64	45	1	259	2									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2065					DL	19790	DL	N371DA	2065	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	93	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	82	1939	1932	-7	0	0	-1	1900-1959	13	1945	2245	11	2316	2256	-20	0	0	-2	2300-2359	0		0	157	144	120	1	1024	5									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2066					DL	19790	DL	N839DN	2066	10821	1082106	30852	BWI	Baltimore, MD	MD	24	Maryland	35	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	1810	1752	-18	0	0	-2	1800-1859	12	1804	1931	3	1954	1934	-20	0	0	-2	1900-1959	0		0	164	162	147	1	936	4									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2067					DL	19790	DL	N307DU	2067	12953	1295304	31703	LGA	New York, NY	NY	36	New York	22	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	13	1559	1555	-4	0	0	-1	1500-1559	34	1629	1707	4	1721	1711	-10	0	0	-1	1700-1759	0		0	82	76	38	1	184	1									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2068					DL	19790	DL	N815DN	2068	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	33	1425	1425	0	0	0	0	1400-1459	12	1437	1643	3	1701	1646	-15	0	0	-1	1700-1759	0		0	156	141	126	1	983	4									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2069					DL	19790	DL	N346NB	2069	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	74	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	1555	1546	-9	0	0	-1	1500-1559	11	1557	1901	7	1926	1908	-18	0	0	-2	1900-1959	0		0	151	142	124	1	986	4									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2069					DL	19790	DL	N346NB	2069	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	74	1245	1240	-5	0	0	-1	1200-1259	11	1251	1417	6	1454	1423	-31	0	0	-2	1400-1459	0		0	189	163	146	1	986	4									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2070					DL	19790	DL	N686DA	2070	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	33	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	800	800	0	0	0	0	0800-0859	14	814	1029	4	1034	1033	-1	0	0	-1	1000-1059	0		0	214	213	195	1	1310	6									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2071					DL	19790	DL	N868DN	2071	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	14831	1483106	32457	SJC	San Jose, CA	CA	6	California	91	900	858	-2	0	0	-1	0900-0959	13	911	1050	4	1122	1054	-28	0	0	-2	1100-1159	0		0	322	296	279	1	2116	9									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2072					DL	19790	DL	N3740C	2072	12953	1295304	31703	LGA	New York, NY	NY	36	New York	22	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	33	705	657	-8	0	0	-1	0700-0759	15	712	942	2	1015	944	-31	0	0	-2	1000-1059	0		0	190	167	150	1	1010	5									0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2073					DL	19790	DL	N371NW	2073	12992	1299206	32600	LIT	Little Rock, AR	AR	5	Arkansas	71	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	529	550	21	21	1	1	0001-0559	23	613	812	6	755	818	23	23	1	1	0700-0759	0		0	86	88	59	1	453	2	21	0	2	0	0				0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2074					DL	19790	DL	N319US	2074	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	13851	1385103	33851	OKC	Oklahoma City, OK	OK	40	Oklahoma	73	1800	1919	79	79	1	5	1800-1859	13	1932	2020	6	1924	2026	62	62	1	4	1900-1959	0		0	144	127	108	1	761	4	62	0	0	0	0				0
2022	1	1	18	2	18-01-2022	DL	DL	19790	DL	2075					DL	19790	DL	N892DN	2075	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	10994	1099402	30994	CHS	Charleston, SC	SC	45	South Carolina	37	1635	1633	-2	0	0	-1	1600-1659	15	1648	1730	9	1742	1739	-3	0	0	-1	1700-1759	0		0	67	66	42	1	259	2									0
